Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Lauren,Lopez,1274141310,1.52,Biology,2013,1953-10-14
Ariana,Preston,1399785212,1.52,Sociology,2015,1990-09-12
Kevin,Bowen,1033886712,1.52,Law,2010,1956-09-04
Jacob,Matthews,2796309287,1.52,Chemistry,2014,1992-04-18
Alexis,Roberson,2607156497,1.52,Physics,2021,1997-01-06
John,Johnson,1582568572,1.52,Literature,2014,1963-02-19
Jennifer,White,2634441445,1.52,Law,2014,1951-01-09
Omar,Powell,1105039206,1.52,History,2015,1984-07-03
Steven,Patterson,2123102730,1.52,Industrial Engineering,2013,1988-05-28
Matthew,Norris,1767107852,1.52,Industrial Engineering,2012,1976-07-20
Ian,Keith,1703632126,1.53,Literature,2011,2004-11-02
Ricky,Miller,1558456388,1.53,Sociology,2015,1974-08-20
Donald,Mays,2911975925,1.53,Chemical Engineering,2013,1961-03-12
Hector,Santiago,2112067625,1.53,Civil Engineering,2017,1961-02-22
John,Sanchez,1821442949,1.53,Chemistry,2013,1975-07-27
Brenda,Kim,1139416211,1.53,Chemistry,2010,1972-03-21
Julie,Chambers,1037499360,1.53,Computer Engineering,2020,1990-06-26
Erika,Young,1421702943,1.53,Biology,2013,2003-03-24
Samantha,Underwood,2455879519,1.53,Psychology,2011,1972-12-24
Ricky,Greene,1073317552,1.53,Industrial Engineering,2019,2003-03-26
Leonard,Vaughn,1129318350,1.53,Agricultural Engineering,2020,1997-05-28
Carol,Maldonado,2719211794,1.53,Chemical Engineering,2011,1972-02-12
Wesley,Barnes,2878494823,1.53,Environmental Engineering,2012,1957-04-14
Stephanie,Diaz,2215982524,1.53,Chemistry,2017,1993-01-09
Dawn,Adams,1989736448,1.53,Architecture,2016,2000-12-24
Jose,Fuller,1574811993,1.53,Chemical Engineering,2013,1984-03-11
Emily,Ramsey,2642786764,1.53,Agricultural Engineering,2018,2000-12-25
Matthew,Gonzalez,1917011184,1.53,Architecture,2012,1992-07-17
Kim,Harper,1736580761,1.53,Sociology,2022,2003-11-21
Ross,Patterson,1579157012,1.53,Physics,2022,1960-06-11
Paul,Campbell,2233975596,1.53,Mechanical Engineering,2011,1971-01-08
Joseph,Schultz,2027137287,1.53,Chemistry,2017,1956-06-14
Christopher,Dunn,1475248199,1.53,Computer Engineering,2021,1958-04-06
Michele,Ruiz,1317524292,1.53,History,2013,1951-06-25
Michael,Hernandez,2367958209,1.53,Psychology,2012,1978-09-10
Theresa,Gonzalez,1694169278,1.53,Psychology,2010,1952-03-15
Krista,Thompson,1125894090,1.53,Food Engineering,2012,2004-04-16
Alexandra,Price,1387543579,1.53,Law,2016,1992-02-06
Cheryl,Zavala,1217733172,1.53,Biology,2016,1973-12-01
Carolyn,Simmons,1385914773,1.53,Computer Engineering,2015,1972-11-06
Robert,Smith,2401017517,1.53,History,2013,1988-02-12
Derek,Anderson,1376946911,1.53,Literature,2021,1952-09-07
John,Potter,2173522277,1.54,Civil Engineering,2014,1955-03-15
Daniel,Cooper,1007887982,1.54,Literature,2011,2002-03-09
Timothy,Rodriguez,1398391728,1.54,Environmental Engineering,2021,1970-04-21
Blake,Odom,1484328919,1.54,Biology,2022,1956-05-24
William,Banks,2357349714,1.54,Psychology,2013,1964-10-15
Yolanda,Thornton,1180151475,1.54,Chemical Engineering,2019,1960-09-28
Cameron,Smith,1392931740,1.54,Environmental Engineering,2017,1974-05-20
William,Patton,1415220436,1.54,Law,2016,1972-06-22
Veronica,Avila,2261425530,1.54,Maritime Studies,2022,1986-06-03
Amy,Patel,2378982389,1.54,Computer Engineering,2014,1969-04-11
William,Tanner,1325631324,1.54,Mathematics,2016,1985-10-13
Jessica,Conley,1173177929,1.54,Civil Engineering,2020,2003-01-26
Steven,Pitts,2960940657,1.54,History,2019,1956-11-21
Emily,Shaw,1631645076,1.54,Biology,2022,1999-06-13
Daryl,Lynch,2452302667,1.54,History,2015,1954-03-19
Dale,Saunders,1979078039,1.54,Architecture,2021,1996-07-08
Katherine,Lewis,2778708837,1.54,Psychology,2017,1981-08-06
Jonathan,Dean,2995732888,1.54,Industrial Engineering,2020,2001-05-23
Evan,Walker,1311370169,1.54,Electrical and Electronics Engineering,2016,1966-08-25
Stacey,Mendez,2597845454,1.54,Industrial Engineering,2019,1983-02-02
Amy,Mitchell,2808196734,1.54,Maritime Studies,2022,1954-11-23
Robert,Phillips,1267371580,1.54,Mathematics,2022,1952-09-22
Danny,Lewis,2142017989,1.54,Civil Engineering,2016,1952-10-16
Brian,Gay,2787259125,1.54,Tourism,2021,1981-12-05
Melvin,Smith,2657521953,1.54,Literature,2022,1995-04-19
Andrew,Stewart,2150173322,1.54,Maritime Studies,2016,1969-10-03
Shannon,Reed,1322580102,1.54,Chemistry,2013,1962-02-14
Elaine,Curtis,1672512880,1.54,Computer Engineering,2022,1953-09-10
Antonio,Anderson,2928165560,1.54,Psychology,2022,1991-02-10
Scott,Brock,2216319048,1.54,Mathematics,2011,2001-05-25
Ashley,Vaughn,2719927303,1.54,Tourism,2012,1976-02-25
Sara,Smith,2417304519,1.54,Industrial Engineering,2011,1981-01-02
Tonya,White,2699928231,1.54,Electrical and Electronics Engineering,2013,1971-09-28
Zachary,Weeks,1354429050,1.54,Physics,2015,1986-03-06
Mark,Campbell,1057975280,1.54,Civil Engineering,2011,1960-11-07
Samantha,Stone,1892966379,1.54,Business Administration,2017,1993-06-21
Caleb,Solis,2446223087,1.54,Literature,2021,1956-01-03
Hannah,Chavez,2832750864,1.55,Civil Engineering,2020,1952-05-17
Brandon,Dunn,1193317968,1.55,Chemistry,2011,1951-01-04
Sarah,Jones,2505167729,1.55,Psychology,2022,1990-08-19
Ashley,Dunn,2744596657,1.55,Psychology,2016,1985-08-16
Nancy,Harris,1394255071,1.55,Food Engineering,2019,1986-12-04
Taylor,Rivera,2036244075,1.55,Mathematics,2016,1987-08-18
Regina,Wilson,1488286132,1.55,Business Administration,2019,1959-07-07
Matthew,White,2876222795,1.55,Computer Engineering,2017,1988-04-22
Briana,Santiago,1196796738,1.55,Law,2010,1979-08-21
Amanda,Phillips,2586548204,1.55,Chemistry,2020,1979-06-27
John,Quinn,2679057658,1.55,Architecture,2019,1994-06-28
Kevin,Reese,2012324685,1.55,Architecture,2019,1991-08-09
Seth,Cameron,2617414222,1.55,Chemical Engineering,2022,1976-11-22
Thomas,Price,2184824478,1.55,Business Administration,2012,2002-06-03
Holly,Meyer,2676674976,1.55,Electrical and Electronics Engineering,2017,1988-06-26
Timothy,Rose,1644496177,1.55,Agricultural Engineering,2018,1998-07-13
Denise,Villegas,1509740349,1.55,Mechanical Engineering,2013,1970-04-24
Ricky,Soto,1085982691,1.55,Environmental Engineering,2018,1982-08-16
Andrew,Warren,2440688681,1.55,Psychology,2018,1988-01-21
Charlene,Hale,2579005358,1.55,Literature,2010,1955-05-23
Brian,Clark,1161436954,1.55,Biology,2020,1987-07-25
Katherine,Garcia,1045441576,1.55,Psychology,2010,1976-08-11
Brittney,Williams,2107888203,1.55,Mechanical Engineering,2011,1960-11-21
Kimberly,Aguilar,1990202090,1.55,Chemistry,2016,1957-02-21
Curtis,Schmidt,1839984888,1.55,Chemical Engineering,2016,2005-07-21
Nicholas,Huffman,1584826790,1.55,Food Engineering,2021,1997-10-19
Linda,Huynh,1640105693,1.55,Chemical Engineering,2019,1975-03-03
Tyler,Bender,1600824290,1.55,Maritime Studies,2013,1994-10-22
Benjamin,Coleman,2665779277,1.55,Biology,2019,2003-08-14
Jessica,Chavez,1783013643,1.55,Biology,2011,1985-05-14
Bethany,Williams,1946725831,1.55,Law,2011,1976-11-08
Joseph,Carter,1300291447,1.55,Business Administration,2017,2004-08-11
David,Palmer,2667043120,1.55,History,2020,1958-03-13
Paula,Gilmore,2783850583,1.55,Electrical and Electronics Engineering,2019,1978-08-23
Melinda,Chung,2222544426,1.55,Computer Engineering,2021,1973-04-28
Robert,Barnes,1815698268,1.55,Sociology,2016,1989-07-11
Kyle,Rodriguez,1562921654,1.56,History,2014,1952-04-20
Garrett,Cortez,1295187267,1.56,Chemical Engineering,2018,1974-08-07
Christopher,Ellis,1551974759,1.56,Agricultural Engineering,2022,1967-06-21
Paul,Cannon,1780876272,1.56,Biology,2021,1994-01-16
Michael,Chavez,1842057578,1.56,Biology,2017,2003-08-21
Maria,Robinson,1656392997,1.56,Agricultural Engineering,2016,1965-01-18
Kathleen,Bradford,1306332637,1.56,Electrical and Electronics Engineering,2020,1969-12-18
Joseph,Leonard,2871753357,1.56,Business Administration,2012,1991-05-21
Donald,Gonzalez,2420786572,1.56,Computer Engineering,2010,1997-07-26
Eric,Owens,2227851219,1.56,Sociology,2021,1956-12-27
Kendra,Adams,2859147921,1.56,Mathematics,2016,1973-05-16
Kayla,Kane,1879162801,1.56,Law,2017,1959-10-12
Kimberly,Rivas,2812991037,1.56,Food Engineering,2014,1969-02-03
Marcus,Perkins,2348695023,1.56,Food Engineering,2015,1967-08-05
Anthony,Eaton,2318140729,1.56,Psychology,2018,1975-05-21
Paul,Castillo,2326530406,1.56,Electrical and Electronics Engineering,2021,1983-12-20
Joanne,Taylor,1628400071,1.56,Maritime Studies,2020,2000-02-21
Emily,Merritt,2150308846,1.56,Agricultural Engineering,2015,1961-04-18
Jeffery,Sanchez,1464185141,1.56,Civil Engineering,2013,1952-08-16
Rachel,Miller,1990129559,1.56,Civil Engineering,2016,1971-09-12
Jennifer,Glenn,1483508220,1.56,Civil Engineering,2010,1964-11-21
Jason,Wiggins,2850177362,1.56,Business Administration,2011,1993-03-09
David,Little,1768862239,1.56,Tourism,2021,1981-10-10
Victor,Freeman,2168902785,1.56,Chemical Engineering,2010,1993-02-12
Kevin,Morgan,2191540363,1.56,Psychology,2020,2005-09-01
Bethany,Elliott,2784602454,1.56,Sociology,2015,1963-09-06
Laura,Knight,2583307092,1.56,Maritime Studies,2017,1973-09-12
Michael,Bates,1322751727,1.56,Chemistry,2022,1999-01-07
Victor,May,2679689744,1.56,Chemical Engineering,2012,1986-07-05
Jonathan,Myers,1223314915,1.56,Civil Engineering,2020,1983-11-15
Amanda,Ramirez,2634592852,1.57,Chemistry,2019,2002-07-28
Brent,Maldonado,1826004818,1.57,Psychology,2022,1989-07-16
Logan,Morris,1682232085,1.57,Physics,2014,1956-05-17
Taylor,Hanson,1497864989,1.57,Tourism,2010,1984-10-04
Sean,Collins,2057887740,1.57,Mechanical Engineering,2016,1962-08-19
Jennifer,Francis,2126338750,1.57,Maritime Studies,2020,1981-01-26
Cassidy,Walters,2297354030,1.57,Civil Engineering,2013,1954-03-20
Thomas,Hammond,2246875798,1.57,Physics,2011,1978-07-08
Judy,Sanchez,1812116330,1.57,Maritime Studies,2021,1951-02-14
Briana,Woodard,2101485224,1.57,Biology,2020,1996-08-11
Shawn,Fischer,2994640382,1.57,Chemical Engineering,2016,1984-04-28
Victoria,Noble,1948284314,1.57,Tourism,2021,2000-08-24
Gabrielle,Rosales,1285144397,1.57,Environmental Engineering,2020,1989-01-23
Teresa,Mcdonald,2281864857,1.57,Chemistry,2011,1952-06-24
Rose,Mcgee,1484572168,1.57,Electrical and Electronics Engineering,2022,1998-11-01
Walter,Bradley,1918169477,1.57,Biology,2011,1970-07-14
Michael,Peterson,2741801936,1.57,Biology,2021,1999-06-27
Ashley,Martinez,2493392531,1.57,Agricultural Engineering,2012,1972-02-11
Lisa,Vargas,1429032884,1.57,Mathematics,2020,1974-02-02
Richard,Watkins,1170550310,1.57,Environmental Engineering,2011,1968-07-26
Joshua,Olson,2838070733,1.57,Sociology,2013,1972-03-19
Paula,Frost,2305558450,1.57,Literature,2018,2003-11-04
Michael,Gould,2138015945,1.57,Psychology,2011,1963-05-05
Joseph,Swanson,2188190467,1.57,Chemical Engineering,2011,1990-07-06
Michael,Flores,1414381043,1.57,Architecture,2020,1984-08-03
Jennifer,Henry,1829620460,1.57,Mechanical Engineering,2016,1950-04-01
Christopher,Ramirez,2843815441,1.57,Environmental Engineering,2021,1971-08-13
Daniel,Thomas,1783592857,1.57,Computer Engineering,2019,1993-12-12
Joseph,Barrett,1585078016,1.57,Biology,2016,2002-12-28
Jean,Jefferson,1735173033,1.57,Electrical and Electronics Engineering,2012,2003-02-17
Samuel,Patterson,2590302377,1.58,Industrial Engineering,2011,1981-09-17
Donald,Petty,1371611702,1.58,Mathematics,2011,1960-10-21
Virginia,Guzman,2308448393,1.58,Tourism,2019,1996-10-03
Daisy,Harrison,2568713889,1.58,Maritime Studies,2015,1977-10-18
Philip,Freeman,2403598060,1.58,Literature,2012,2005-09-06
Stephen,Sullivan,1139831514,1.58,Computer Engineering,2011,1953-09-02
James,Reed,1371065117,1.58,Maritime Studies,2018,1958-02-18
Laura,Grant,1634949419,1.58,Law,2020,1976-03-09
Adrienne,Vang,1508293262,1.58,Physics,2011,1959-04-01
Justin,Garcia,1532617827,1.58,Mechanical Engineering,2017,1986-12-17
Jennifer,Rivera,2578555983,1.58,Industrial Engineering,2014,1971-05-07
Jennifer,Brown,2705886682,1.58,History,2016,1992-11-05
Matthew,Lowe,1623364183,1.58,Literature,2018,1972-03-08
Todd,Powers,1634632113,1.58,Civil Engineering,2020,1979-01-15
Angela,Blackwell,2578139841,1.58,Chemical Engineering,2010,1973-06-15
Stacie,Li,2418525377,1.58,Computer Engineering,2020,1963-12-25
Tracy,Clark,1473993523,1.58,Literature,2016,1950-01-25
Mathew,Martinez,2125800766,1.58,Environmental Engineering,2013,1951-08-22
Jason,Gonzalez,2718572201,1.58,Law,2016,1952-01-25
Cathy,Williams,1810877191,1.58,Chemistry,2017,1968-03-26
Victoria,Oconnor,2766866808,1.58,Computer Engineering,2015,1995-04-05
Matthew,Ellis,2459148746,1.58,Chemistry,2012,1999-10-07
Morgan,Simmons,1226644385,1.58,Tourism,2016,1995-04-20
Earl,Davis,1677040284,1.58,Law,2011,1978-12-12
Frank,Jacobs,2378014912,1.58,Agricultural Engineering,2022,1989-08-19
David,Young,2032339590,1.58,Mathematics,2018,1964-01-19
Suzanne,Jenkins,2599139978,1.58,Business Administration,2013,1974-12-25
Heather,Jones,2713848117,1.58,Maritime Studies,2011,1952-09-06
Jonathan,Jarvis,1346327775,1.58,Biology,2015,1975-05-03
Patrick,Holt,1820547365,1.58,Psychology,2013,1993-03-17
Vincent,Massey,1080612564,1.58,Electrical and Electronics Engineering,2011,1955-05-12
Jennifer,Sutton,1796040104,1.59,Literature,2011,1991-04-07
Jessica,Allen,1103930129,1.59,Civil Engineering,2014,1986-11-01
Laura,Key,2700966140,1.59,Mechanical Engineering,2015,1958-02-13
Alisha,Gonzales,1660357975,1.59,Architecture,2021,1988-12-18
Brandon,King,2025503900,1.59,Chemistry,2013,2005-02-10
Ashley,Holmes,2409302619,1.59,Computer Engineering,2018,1993-01-07
Matthew,Dixon,1126096493,1.59,Maritime Studies,2011,1982-05-26
Joanna,Gonzalez,1137660222,1.59,Biology,2018,1958-10-07
Karen,Walker,2660444879,1.59,Industrial Engineering,2014,1956-01-16
Kyle,Joyce,1444564082,1.59,Maritime Studies,2018,1958-06-13
Wendy,Lambert,2279401278,1.59,History,2013,1990-12-02
Alexander,Nguyen,2813658664,1.59,Civil Engineering,2018,1983-08-03
Linda,Nguyen,2570832234,1.59,Civil Engineering,2012,1957-04-18
Amanda,Torres,2176479408,1.59,Tourism,2015,1973-11-18
Carolyn,Jones,2334732738,1.59,Computer Engineering,2018,2005-06-14
Lisa,Wells,2025667130,1.59,Environmental Engineering,2018,2003-07-02
Michael,Brennan,1407466060,1.59,Mechanical Engineering,2020,1958-04-09
Samuel,Miller,2659609307,1.59,Biology,2021,1958-07-25
Margaret,Reed,2049003912,1.59,Psychology,2020,1995-10-27
Claudia,Mcdonald,2697705967,1.59,Food Engineering,2018,1993-11-23
Todd,Pope,1167530563,1.59,Literature,2022,1997-01-23
Jack,Rangel,2250272633,1.59,Electrical and Electronics Engineering,2021,1992-10-06
Matthew,Davidson,1090874182,1.59,Computer Engineering,2020,1960-05-05
Rachel,Nelson,1470346221,1.59,Chemistry,2010,1950-11-12
Michelle,Mcgee,2600872633,1.59,Computer Engineering,2022,1987-02-27
Ronald,Stanley,1633965538,1.59,Environmental Engineering,2011,1980-11-16
Alexandria,Oconnell,2683722490,1.59,Literature,2013,1966-02-27
Caitlin,Mcclure,2088274237,1.59,Physics,2016,1983-10-10
Diana,Johnson,2379636494,1.59,Tourism,2013,1953-05-14
Daniel,Moore,1211053903,1.59,Chemical Engineering,2018,2001-01-16
Angela,Smith,2990391917,1.59,Environmental Engineering,2020,1972-02-01
Christopher,Murillo,2066444773,1.59,Tourism,2012,1964-01-25
Heather,Davies,2145940052,1.59,Architecture,2015,1971-03-23
Lisa,Webb,2716684592,1.59,Agricultural Engineering,2019,1986-05-18
Anthony,Clayton,1323765907,1.59,Civil Engineering,2011,1958-06-06
Kyle,Chase,2328993350,1.59,Computer Engineering,2013,1965-11-03
April,Hill,2426994353,1.59,Civil Engineering,2014,1992-02-08
Cameron,Nelson,2905469161,1.59,Civil Engineering,2019,2004-11-05
David,Medina,2262453451,1.59,Agricultural Engineering,2012,1974-10-25
Mary,Barnes,2667036822,1.59,Electrical and Electronics Engineering,2020,1974-07-15
Dorothy,Garcia,1946009714,1.59,Sociology,2015,1962-10-11
Billy,Peters,2906156111,1.59,Mathematics,2017,1964-11-03
Andrea,Rhodes,1470976299,1.59,Agricultural Engineering,2012,1984-11-09
Steven,Hill,1502360169,1.59,Food Engineering,2016,1966-03-12
Kylie,Warren,2602746683,1.59,Agricultural Engineering,2013,1961-01-21
Michael,Jones,2733239598,1.59,Maritime Studies,2013,1989-09-03
Joshua,Salazar,2117502803,1.6,Law,2011,2003-06-22
Thomas,Green,2913179019,1.6,Mechanical Engineering,2018,1978-10-28
Rebecca,Anderson,1003273450,1.6,Electrical and Electronics Engineering,2011,1963-02-28
Robert,Hernandez,1266082761,1.6,Architecture,2011,1985-10-09
Jose,Smith,1470066815,1.6,Agricultural Engineering,2011,1965-12-14
William,Davis,1585190740,1.6,Physics,2013,1981-06-13
Dylan,Mitchell,1184219665,1.6,Biology,2017,1983-07-14
Shelby,Moody,1067170472,1.6,Biology,2021,2005-12-19
Troy,Hatfield,2395255870,1.6,Civil Engineering,2019,1979-05-25
Janet,Stevenson,2299737265,1.6,Food Engineering,2021,2003-06-13
Melanie,Johnson,2195051829,1.6,Agricultural Engineering,2020,1981-09-02
Patrick,Jacobson,2557468771,1.6,Chemistry,2015,1976-10-22
Kathleen,Garza,2306826979,1.6,Sociology,2014,1974-11-13
Thomas,Barber,2353104941,1.6,Biology,2019,1963-12-04
Ronald,Todd,2288836133,1.6,Mechanical Engineering,2018,1996-10-12
Erik,Ali,2037794148,1.6,Industrial Engineering,2012,1994-08-03
Samantha,Lewis,2014119678,1.6,Architecture,2018,2004-12-14
Thomas,Martinez,1537131272,1.6,Civil Engineering,2020,1987-11-06
Monique,Price,1128486165,1.61,Mechanical Engineering,2014,2003-07-06
Lindsay,Snyder,1861939637,1.61,Computer Engineering,2010,1952-01-23
Courtney,Lloyd,2162031405,1.61,Mechanical Engineering,2011,1985-01-06
Mark,Bender,1626967976,1.61,Tourism,2011,1958-01-26
Michael,Schmidt,2824742941,1.61,History,2020,1999-10-17
Robert,Carter,1844692375,1.61,Agricultural Engineering,2015,1992-01-06
Stephen,King,1208976009,1.61,Mathematics,2014,1952-08-25
Andres,Gould,1044528459,1.61,Business Administration,2020,1972-05-28
Ricardo,Craig,1705698302,1.61,Business Administration,2019,1950-01-04
Margaret,Coleman,2399746815,1.61,Psychology,2014,1967-10-17
Tammy,King,2968285259,1.61,Chemical Engineering,2010,1981-05-04
Laura,Mendez,1578979099,1.61,Chemistry,2022,1972-04-19
Lori,Lucas,1171209585,1.61,Industrial Engineering,2019,1990-07-04
Jorge,Thomas,1138391880,1.61,Environmental Engineering,2015,1969-09-06
Misty,Silva,1723364123,1.61,Architecture,2016,1976-10-26
Linda,Wilkerson,2411280042,1.61,Agricultural Engineering,2019,2003-03-02
Stephanie,Larson,1862563689,1.61,Architecture,2014,2005-03-22
Darren,Lee,2260970454,1.61,Mechanical Engineering,2020,1977-09-03
Christina,Rosales,2647609606,1.61,Business Administration,2013,1973-03-02
Cheryl,Johns,1333534260,1.61,Architecture,2017,1962-11-16
Morgan,Walker,2006128289,1.61,Physics,2014,1962-03-08
George,Chandler,1516774322,1.61,Civil Engineering,2021,1979-01-23
Karen,Anderson,2372738263,1.61,Business Administration,2016,1975-02-21
Gail,Gibson,2736304444,1.61,Maritime Studies,2016,1982-11-21
Teresa,Mack,2521838558,1.61,Business Administration,2018,1994-11-07
Sharon,Costa,2145287174,1.61,History,2022,1990-12-27
Kimberly,Davis,2312572068,1.61,Environmental Engineering,2012,1974-08-08
Raymond,Montgomery,1528659547,1.61,Business Administration,2010,1989-11-15
Amber,Nash,1782381325,1.61,History,2017,1959-05-24
Lori,Perez,1268304675,1.61,Psychology,2016,1964-05-24
James,Rosales,2063950530,1.61,Business Administration,2016,2002-01-05
Sarah,Knight,2470563881,1.61,Mechanical Engineering,2013,1958-02-26
David,Neal,1856234485,1.61,Maritime Studies,2016,1966-06-08
Amanda,Smith,2776203491,1.61,Law,2014,1982-08-21
Nicole,Casey,1437569861,1.61,Law,2015,1953-03-10
John,Gibson,1310316013,1.61,History,2020,1968-01-27
Glenda,Barnes,2589624123,1.61,Industrial Engineering,2011,1977-05-11
Amber,Anderson,2632960797,1.61,Computer Engineering,2022,1953-02-19
Nicholas,Delacruz,2866240135,1.61,Mechanical Engineering,2016,1998-09-11
James,Graham,2043306640,1.61,Psychology,2011,1972-01-21
Carrie,Jackson,2050258923,1.61,Chemistry,2016,1997-10-21
Patrick,Yang,2603239294,1.61,Maritime Studies,2020,1988-11-17
Philip,Thompson,2396519153,1.62,Maritime Studies,2014,1978-05-16
David,Reed,2277233800,1.62,Mechanical Engineering,2014,2005-04-20
Andrew,Lee,2873039821,1.62,Industrial Engineering,2014,1956-01-15
Kenneth,Boyd,2889206001,1.62,Law,2012,2005-10-06
Bryan,Carter,1666246479,1.62,Civil Engineering,2015,1996-09-09
Rhonda,Hudson,1166455941,1.62,Physics,2022,1973-05-19
Yolanda,Green,1449649659,1.62,History,2019,1973-03-28
Matthew,Baker,1947678347,1.62,Agricultural Engineering,2010,1992-08-18
Sydney,Ramirez,1944657056,1.62,Food Engineering,2010,1975-10-09
Susan,Luna,1100345988,1.62,Business Administration,2022,1987-06-09
Elizabeth,Kaufman,1156329579,1.62,History,2020,1999-09-18
Scott,Tran,2192262745,1.62,Mechanical Engineering,2014,1980-02-22
Albert,Hernandez,1663633544,1.62,Industrial Engineering,2021,1995-06-20
Jimmy,Carpenter,1495688712,1.62,Tourism,2018,1992-10-28
Cory,Phillips,2252430068,1.62,Civil Engineering,2014,1998-12-04
Curtis,Schmidt,2081791834,1.62,History,2015,1958-08-28
Kathleen,Rodriguez,2792209010,1.62,Electrical and Electronics Engineering,2020,1953-03-09
Anna,Martin,2846701053,1.62,Electrical and Electronics Engineering,2014,1967-08-04
Angela,Bartlett,2248703225,1.62,Mechanical Engineering,2011,1950-01-21
Jacob,Davis,1120734492,1.62,Environmental Engineering,2018,1957-12-23
Michael,Chapman,2987739894,1.62,Mathematics,2016,1954-08-16
Jennifer,Stevenson,2348371156,1.62,Chemical Engineering,2011,1961-01-08
Roy,Rose,1584141056,1.62,Mechanical Engineering,2014,1990-12-06
Isaac,Shaffer,2090852001,1.62,Sociology,2014,1962-04-08
Luis,Anderson,2623458025,1.62,Physics,2015,1993-08-25
Paula,King,2310008582,1.62,Psychology,2012,1957-05-18
Todd,Johnson,2168387223,1.62,Maritime Studies,2019,1977-04-24
Elizabeth,Turner,1749900215,1.62,Civil Engineering,2016,1980-06-10
Rebecca,Krause,2053891343,1.62,Electrical and Electronics Engineering,2019,1994-01-26
David,Mcclain,2764463675,1.62,Chemical Engineering,2013,2000-03-10
Robert,Larson,2403943696,1.63,Environmental Engineering,2011,1965-08-19
Jonathan,Zimmerman,2974797892,1.63,Chemical Engineering,2022,1953-07-20
Robert,Davis,1510732815,1.63,Psychology,2021,1987-11-05
Jordan,Phillips,1029791286,1.63,Environmental Engineering,2016,1973-10-23
Shawn,Short,2594873158,1.63,Chemical Engineering,2013,1991-05-06
Elizabeth,Diaz,1289204073,1.63,Law,2015,1977-10-14
Lydia,Morris,2755528576,1.63,Architecture,2010,1950-11-24
Joshua,Chavez,1740245173,1.63,Sociology,2014,1975-04-14
Emma,Clark,2812332356,1.63,Sociology,2020,1976-10-03
Crystal,Jones,2079818874,1.63,Biology,2020,1951-05-03
Michael,Ward,1208886760,1.63,Physics,2021,1954-09-14
Alicia,Glenn,2912923905,1.63,Physics,2017,1967-05-09
Katrina,Henson,2541566675,1.63,Environmental Engineering,2012,1986-10-24
Phillip,Lee,1049621509,1.63,Mathematics,2012,1957-01-28
John,Sawyer,1599566254,1.63,Literature,2011,1974-11-01
Mary,Morris,1062969201,1.63,Mechanical Engineering,2021,1964-12-12
Charles,Hardin,2965478146,1.63,Mathematics,2012,1973-01-18
Ruth,Rodgers,2253128296,1.63,Biology,2019,1973-08-01
Lisa,Juarez,2699216888,1.63,Maritime Studies,2019,1961-01-28
James,Rodriguez,2160010348,1.63,Maritime Studies,2020,1981-07-04
Stephen,Harris,2565995152,1.63,Psychology,2015,1959-07-13
Pamela,Walls,1939344729,1.63,Industrial Engineering,2010,1973-06-25
Kenneth,Serrano,1341073970,1.63,Civil Engineering,2022,1961-06-19
William,Nelson,2423367751,1.63,Literature,2015,1982-07-12
Keith,Adams,2277384973,1.64,Agricultural Engineering,2010,1991-06-10
David,Nunez,2137895063,1.64,Environmental Engineering,2012,1964-12-02
John,Singleton,2642445506,1.64,Business Administration,2020,1978-07-27
Marc,Liu,2638257138,1.64,Biology,2018,2002-07-16
Thomas,Cooper,2760580307,1.64,Mathematics,2012,2001-04-25
Jacob,Carroll,2566407325,1.64,Chemical Engineering,2018,2002-10-14
Anthony,Kidd,1896143096,1.64,Psychology,2020,1950-09-02
David,Wagner,2459425707,1.64,Environmental Engineering,2021,1993-11-14
Taylor,Coleman,2456946729,1.64,Computer Engineering,2014,1956-07-03
Morgan,Moss,1827990569,1.64,Maritime Studies,2022,2005-02-12
Misty,Brady,2015629372,1.64,Electrical and Electronics Engineering,2014,1982-06-28
Amy,Jimenez,2420897348,1.64,Electrical and Electronics Engineering,2015,2004-11-22
Kelly,Long,1218491877,1.64,Physics,2015,1976-10-24
Brittany,Ellis,2236110384,1.64,Agricultural Engineering,2019,1964-01-15
Kyle,Moore,2476558347,1.64,Sociology,2012,1999-01-19
Michelle,Hammond,2420057270,1.64,Psychology,2016,1980-01-17
Damon,Miller,2153246803,1.64,Food Engineering,2015,1963-04-05
Daniel,Thompson,1884397168,1.64,History,2018,1981-05-14
Cody,Allen,2376375625,1.64,Chemistry,2018,1951-02-10
Diana,Wright,2064682480,1.64,Computer Engineering,2012,1985-11-04
Cole,Contreras,2175399282,1.64,Chemical Engineering,2011,2004-02-06
Travis,Washington,1464254015,1.64,History,2014,1950-09-08
Preston,Brown,1392342362,1.64,History,2021,1961-08-28
Matthew,Farley,1496308525,1.64,History,2022,2005-04-18
Sheila,Thompson,1912880593,1.64,Environmental Engineering,2022,1963-02-06
Jose,Meyer,1468744931,1.64,Environmental Engineering,2016,1952-01-02
Monica,Quinn,2110773485,1.64,Industrial Engineering,2010,1973-05-01
Matthew,Walker,1703807379,1.64,Sociology,2017,1990-10-15
Ann,Ford,2156879179,1.64,Literature,2011,1988-09-23
Robert,Flowers,2027518901,1.64,Tourism,2022,2005-03-03
Donna,Jones,2597628254,1.64,Physics,2021,1955-08-28
Lawrence,Richardson,2977034654,1.64,Sociology,2018,1954-09-06
