Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Douglas,Davis,2228317322,2.64,Maritime Studies,2015,1992-07-09
Nicole,Robinson,1598662126,1.65,Computer Engineering,2015,1992-07-08
Jeremy,Morgan,2493688180,2.55,Architecture,2011,1992-06-28
Steven,Green,2539935552,1.33,Business Administration,2013,1992-06-27
Ashley,Boyd,1122737382,3.82,Food Engineering,2021,1992-06-25
Terri,Richardson,2389242424,1.42,Chemistry,2010,1992-06-23
Dale,Rogers,2718637914,3.98,Architecture,2020,1992-06-21
Kimberly,Sullivan,2312791781,3.97,Food Engineering,2021,1992-06-19
Philip,Gill,1315397199,3.55,Business Administration,2015,1992-06-19
Sandra,Welch,2044718274,2.28,Architecture,2022,1992-06-16
Riley,Escobar,1121053669,3.96,Psychology,2012,1992-06-16
Corey,Brown,2519783864,1.77,Psychology,2022,1992-06-14
Todd,Garcia,1570554503,2.36,Literature,2019,1992-06-11
Adrian,Little,2931518544,3.96,Mathematics,2020,1992-06-10
Mark,Castaneda,1924947885,1.17,Literature,2020,1992-06-10
Jessica,Love,2468003894,2.02,Industrial Engineering,2015,1992-06-06
David,Bell,2762817920,3.43,Chemistry,2012,1992-06-03
Taylor,Hansen,2502828469,2.54,History,2014,1992-06-01
Valerie,Johns,2122263434,1.51,Computer Engineering,2022,1992-05-28
James,Jones,2336627099,2.9,Maritime Studies,2019,1992-05-28
Douglas,Hill,1099087165,1.74,Business Administration,2015,1992-05-25
Michael,Ramirez,1281224320,2.62,Mechanical Engineering,2019,1992-05-25
James,Guerrero,2350219595,3.99,Civil Engineering,2019,1992-05-22
Margaret,Goodman,2996883234,3.37,Industrial Engineering,2011,1992-05-20
John,Brown,2216664277,2.59,Literature,2021,1992-05-17
Amanda,Allen,1516025192,2.21,Agricultural Engineering,2013,1992-05-15
Nancy,Rosario,2707417020,2.62,Computer Engineering,2013,1992-05-15
Michael,Oconnell,1822693331,2.69,Tourism,2013,1992-05-13
Ashley,Sellers,2724484061,3.08,Chemistry,2014,1992-05-12
Danielle,Kim,1030792566,2.25,Industrial Engineering,2018,1992-05-11
Richard,Clark,1092773066,3.01,Tourism,2013,1992-05-08
Brandy,Warren,2668689089,2.52,Mechanical Engineering,2010,1992-05-06
Marcus,Horne,2707981917,2.99,Biology,2021,1992-05-06
Elijah,Anderson,1446120977,2.31,Sociology,2010,1992-05-01
Joy,Chang,2981202476,1.29,Tourism,2013,1992-04-27
Dustin,Singh,1370566755,2.97,Civil Engineering,2021,1992-04-24
Amanda,Jenkins,1634923081,1.26,Mathematics,2013,1992-04-23
John,Harris,2529045322,2.86,Mathematics,2016,1992-04-21
Phillip,Thornton,2082513960,2.73,Computer Engineering,2013,1992-04-19
Tara,Abbott,2710093385,1.83,Industrial Engineering,2014,1992-04-18
Jacob,Matthews,2796309287,1.52,Chemistry,2014,1992-04-18
Summer,Hanson,1005943732,3.02,Biology,2011,1992-04-12
Mark,Erickson,2638994106,3.22,Environmental Engineering,2022,1992-04-12
Diana,Moore,1726345154,3.58,Civil Engineering,2016,1992-04-12
Duane,Kennedy,1774494972,2.57,Psychology,2012,1992-04-09
Pamela,Spencer,1456655654,1.95,Computer Engineering,2022,1992-04-08
Stephen,Novak,1491869626,3.75,Maritime Studies,2013,1992-04-08
Megan,Moreno,1712071667,2.65,Agricultural Engineering,2016,1992-04-05
Lee,Becker,1089951079,2.87,Maritime Studies,2017,1992-04-04
Barbara,Wolfe,2403418319,3.88,Maritime Studies,2018,1992-03-28
Christopher,Carter,2502942395,3.96,Sociology,2022,1992-03-28
Katie,Harris,1182872471,1.0,History,2021,1992-03-26
Cynthia,Graham,1755543672,2.86,Literature,2013,1992-03-26
Steven,Collier,1061832766,1.15,Computer Engineering,2021,1992-03-26
Jill,Johnson,1160103167,2.29,Maritime Studies,2012,1992-03-25
Richard,Smith,1877771289,3.21,Industrial Engineering,2017,1992-03-21
Steven,Vasquez,1026442515,2.82,Maritime Studies,2013,1992-03-20
Brianna,Murphy,2127279925,1.15,Psychology,2021,1992-03-13
Kari,Phillips,2848873789,3.99,Business Administration,2017,1992-03-12
Pamela,Martinez,2113317514,1.01,Mechanical Engineering,2010,1992-03-11
Robert,Ellis,2083939698,1.96,Electrical and Electronics Engineering,2020,1992-03-09
Renee,Soto,1165304338,2.82,Psychology,2010,1992-03-08
Christopher,Baker,2235201892,2.72,Literature,2013,1992-03-07
Paul,Carter,2359850079,2.69,Tourism,2022,1992-03-03
Morgan,Newman,2227176934,1.45,Law,2013,1992-03-01
Heidi,Bryant,1422193905,1.1,Biology,2016,1992-03-01
Joseph,Conley,2457622872,3.53,Civil Engineering,2020,1992-02-28
Kelly,Garcia,2008477314,3.65,Maritime Studies,2015,1992-02-26
Alexandra,Watkins,2061906660,2.06,Agricultural Engineering,2010,1992-02-26
Gina,Davis,1275460241,2.9,Business Administration,2016,1992-02-24
Dawn,Gonzalez,1274977667,3.13,Law,2010,1992-02-24
Julie,Palmer,2129745399,1.23,Psychology,2010,1992-02-19
Ashley,Summers,1874924405,3.92,Psychology,2014,1992-02-16
Stacey,Rogers,2090104784,3.68,Sociology,2015,1992-02-13
Kevin,Hartman,2275479851,2.97,Biology,2010,1992-02-11
Nicholas,Rose,1411405120,3.86,Food Engineering,2022,1992-02-09
Sara,Hernandez,1210057878,1.39,Sociology,2015,1992-02-08
Gregory,Taylor,2924694595,3.67,Psychology,2020,1992-02-08
April,Hill,2426994353,1.59,Civil Engineering,2014,1992-02-08
Desiree,Bowen,2127001565,3.46,History,2010,1992-02-06
Alexandra,Price,1387543579,1.53,Law,2016,1992-02-06
Charles,Hobbs,1806349983,2.62,Psychology,2014,1992-02-02
Derek,Sutton,1873208878,2.93,Maritime Studies,2019,1992-01-25
Alexa,Fields,2704294779,3.12,Computer Engineering,2012,1992-01-23
Stacey,Brandt,1610531854,2.95,Chemistry,2011,1992-01-19
Leah,Li,2604348434,2.66,Electrical and Electronics Engineering,2011,1992-01-13
Steven,Holt,2571523801,2.14,Psychology,2015,1992-01-11
Nathan,Taylor,1698245303,3.17,Chemical Engineering,2010,1992-01-08
Robert,Carter,1844692375,1.61,Agricultural Engineering,2015,1992-01-06
Leslie,Hanson,1391359959,1.73,Civil Engineering,2017,1992-01-06
David,Williams,1150778642,1.65,Maritime Studies,2014,1992-01-06
Thomas,Robertson,2266238597,2.66,Biology,2020,1992-01-04
Rebecca,Villarreal,2953352597,1.11,Psychology,2015,1991-12-28
Heather,Cohen,2236205350,2.69,Food Engineering,2020,1991-12-27
Brian,Oneal,1310372826,1.51,Electrical and Electronics Engineering,2012,1991-12-26
Todd,Lane,1733248576,3.05,Biology,2020,1991-12-25
Brandon,Beasley,2533568284,3.89,Literature,2012,1991-12-24
Ryan,Hall,2127238346,3.5,Mathematics,2012,1991-12-14
Christina,Murray,2961759423,1.22,Tourism,2017,1991-12-12
Tara,Bright,1964798647,3.36,Biology,2022,1991-12-09
Craig,Barnett,1339661761,2.72,Tourism,2015,1991-12-04
Scott,Delgado,2056732814,1.77,Industrial Engineering,2017,1991-11-27
Susan,Thompson,2333343630,1.37,Psychology,2019,1991-11-24
Erin,Macias,1556644066,2.96,Computer Engineering,2011,1991-11-23
Katie,Taylor,2967116338,1.78,Food Engineering,2021,1991-11-20
Daniel,Richardson,2206341008,3.48,Industrial Engineering,2015,1991-11-20
Erika,Winters,2584985853,3.67,Literature,2017,1991-11-20
Wanda,Smith,1041780549,3.4,Law,2014,1991-11-19
Rebecca,Townsend,1043813398,1.0,Mathematics,2021,1991-11-13
Raymond,Davis,1145732707,2.39,Maritime Studies,2019,1991-11-13
Brian,Macdonald,1554016677,1.84,Literature,2018,1991-11-11
Blake,Flores,2962424150,1.5,Mathematics,2010,1991-11-09
Richard,Wright,1999889716,2.63,Food Engineering,2014,1991-11-06
Mary,Nunez,1377421216,2.99,Sociology,2022,1991-11-06
Brett,Fleming,1195406737,2.07,Chemistry,2012,1991-11-05
Michael,Cordova,2136015895,2.19,Psychology,2017,1991-11-01
John,Miller,2388900207,2.13,Sociology,2020,1991-11-01
Robert,Nichols,1676051131,3.49,Biology,2015,1991-10-28
Brittany,Patel,2342139045,3.75,Maritime Studies,2015,1991-10-23
Amy,Patterson,2650121460,2.64,Chemical Engineering,2022,1991-10-23
Kimberly,Smith,1185910273,1.44,Sociology,2014,1991-10-20
Adam,Garcia,1177717811,3.37,Law,2011,1991-10-19
Kirsten,Heath,1297044219,2.62,Industrial Engineering,2015,1991-10-15
James,Gibson,2602261785,2.69,Business Administration,2015,1991-10-14
John,Pope,2672253038,3.96,Business Administration,2014,1991-10-13
Maureen,Howard,1499245961,3.61,Food Engineering,2017,1991-10-09
Charles,Newman,1281845759,3.66,Chemistry,2016,1991-10-07
Julie,Proctor,2534245158,3.06,Electrical and Electronics Engineering,2014,1991-10-06
Ryan,Stanley,1912478020,1.5,Environmental Engineering,2016,1991-10-04
Briana,Morrison,2884370653,1.11,Physics,2012,1991-10-03
Mark,Cantu,1458227128,1.98,Industrial Engineering,2022,1991-10-01
Tiffany,Watts,1792622610,3.5,Architecture,2010,1991-09-28
Ryan,Lara,2938468385,3.01,Tourism,2022,1991-09-28
William,Gardner,2867707426,1.01,Tourism,2021,1991-09-27
Michael,Kim,1945414109,3.18,Food Engineering,2021,1991-09-25
Amanda,Ford,1699181958,1.69,Law,2014,1991-09-25
Jessica,Deleon,1190421347,3.86,Biology,2019,1991-09-24
Christopher,Allen,1481336827,1.45,Maritime Studies,2020,1991-09-24
James,Jackson,2061221157,2.02,Literature,2011,1991-09-20
Crystal,Allison,1512784479,3.84,Civil Engineering,2011,1991-09-17
David,Johnson,2709736679,2.0,History,2016,1991-09-15
Robert,Mcmillan,1510062243,2.82,Computer Engineering,2010,1991-09-13
Shawn,Webb,1498187684,2.12,Maritime Studies,2020,1991-09-12
Kayla,Bradshaw,2437474400,2.14,Chemistry,2010,1991-09-11
Robin,Payne,1703995313,3.76,Civil Engineering,2018,1991-09-10
Melissa,Rodriguez,1680435314,2.15,Civil Engineering,2013,1991-09-10
Daniel,Thomas,1614580658,1.02,Tourism,2017,1991-09-02
Cindy,Payne,2739101811,2.65,Psychology,2012,1991-09-01
Randy,Howell,1313976494,3.92,Chemistry,2013,1991-09-01
Erik,Huynh,2126947706,2.87,Civil Engineering,2022,1991-09-01
Christopher,Smith,2148827244,2.15,History,2019,1991-08-26
Billy,Black,2663982701,2.21,Tourism,2016,1991-08-22
Clinton,Hernandez,2875065048,1.78,Business Administration,2015,1991-08-21
Veronica,Ramirez,2723058404,3.17,Food Engineering,2020,1991-08-20
Dale,Caldwell,2289830234,2.08,Business Administration,2020,1991-08-20
Jason,Weber,2789111991,1.25,Maritime Studies,2013,1991-08-19
Kristin,Ayers,1655003879,2.85,Sociology,2018,1991-08-15
Christopher,Vasquez,1566569003,1.15,Tourism,2011,1991-08-12
Jonathan,Hale,2720048927,1.92,Architecture,2022,1991-08-11
Kevin,Reese,2012324685,1.55,Architecture,2019,1991-08-09
Juan,Silva,1702777806,1.44,Agricultural Engineering,2011,1991-08-09
John,Humphrey,2672386915,3.52,Civil Engineering,2021,1991-08-07
Jennifer,Garcia,2698681478,3.11,Computer Engineering,2014,1991-08-07
Kristen,Kelly,1482934488,3.28,Mechanical Engineering,2010,1991-08-04
Samantha,Santos,1266731605,1.83,Biology,2011,1991-08-03
Monica,Phelps,1278557722,3.23,Food Engineering,2010,1991-07-25
Rebecca,Morris,2283978032,2.6,Mathematics,2012,1991-07-20
Joseph,Stewart,2506811496,1.02,Electrical and Electronics Engineering,2021,1991-07-16
Kayla,Huerta,1123255474,1.12,History,2017,1991-07-14
George,Wells,1299416007,3.54,Physics,2017,1991-07-06
Lauren,Santana,1862672662,1.89,Food Engineering,2016,1991-07-05
Jonathan,Marshall,2273131785,2.37,Physics,2015,1991-07-05
Angelica,Green,1833870285,2.14,Maritime Studies,2019,1991-07-04
Patrick,Morris,2595234820,1.87,Food Engineering,2014,1991-07-03
Ryan,Williams,1105603184,3.69,Sociology,2016,1991-07-03
Douglas,Patel,2056377622,2.51,Electrical and Electronics Engineering,2021,1991-07-03
Hunter,Parker,1838040714,2.46,Physics,2017,1991-07-01
Michael,Hill,1333914586,3.63,Literature,2010,1991-06-28
Raymond,Kelly,2650342912,2.66,Law,2016,1991-06-27
Rebecca,Moon,2672492809,2.57,Physics,2022,1991-06-26
Kathryn,Sandoval,2655500434,3.54,Literature,2022,1991-06-26
Colleen,Torres,2880031937,2.35,Electrical and Electronics Engineering,2021,1991-06-26
Lori,White,2832526637,3.66,Psychology,2021,1991-06-25
Seth,Mcgee,2513234958,1.73,Business Administration,2012,1991-06-23
Nancy,Owens,2091162168,3.2,Architecture,2020,1991-06-23
Stephanie,Welch,2931377603,3.48,Architecture,2016,1991-06-23
Joshua,Long,1915274004,2.29,Biology,2010,1991-06-22
Laura,Church,2303849917,3.18,Computer Engineering,2019,1991-06-22
Daniel,Gross,2940074758,3.5,History,2011,1991-06-22
Elizabeth,Thomas,2485222391,3.57,Tourism,2015,1991-06-20
Paula,Willis,2843857833,3.45,Chemistry,2017,1991-06-18
Stephanie,Dixon,2358524704,1.22,Physics,2020,1991-06-17
Jessica,White,2410216682,3.25,Tourism,2022,1991-06-15
Keith,Adams,2277384973,1.64,Agricultural Engineering,2010,1991-06-10
Renee,Brown,1821114149,1.31,Computer Engineering,2014,1991-06-09
Stephen,Hanson,2976224429,2.4,Electrical and Electronics Engineering,2011,1991-06-04
Daniel,Taylor,2545607423,1.74,Physics,2013,1991-05-28
Vickie,Hall,2647549740,3.24,Maritime Studies,2016,1991-05-28
Shari,Case,1253090851,3.73,Civil Engineering,2018,1991-05-26
Holly,Turner,2195899200,3.05,Environmental Engineering,2015,1991-05-22
Joseph,Leonard,2871753357,1.56,Business Administration,2012,1991-05-21
Richard,Wolfe,2273084659,2.91,Agricultural Engineering,2013,1991-05-20
Roger,Cox,2854177985,1.01,Tourism,2018,1991-05-19
Gary,Porter,1406531293,1.3,Electrical and Electronics Engineering,2017,1991-05-19
April,Juarez,2936026557,3.09,Food Engineering,2020,1991-05-19
Stacy,Lucas,1990959177,2.41,Food Engineering,2013,1991-05-18
Brian,Oconnor,2326212888,2.77,Industrial Engineering,2015,1991-05-15
Jamie,Coleman,2615047597,1.77,Tourism,2021,1991-05-15
Mitchell,Lynn,1608101965,2.95,Chemistry,2019,1991-05-14
John,Rodriguez,2571333335,3.24,Civil Engineering,2015,1991-05-11
Ashley,Lindsey,1074031812,2.4,Civil Engineering,2020,1991-05-07
Shawn,Short,2594873158,1.63,Chemical Engineering,2013,1991-05-06
Nathan,Lopez,2998659590,2.89,Mechanical Engineering,2017,1991-04-27
Timothy,Anderson,2735451164,3.15,Electrical and Electronics Engineering,2015,1991-04-27
Christy,Barnes,1828102466,2.07,Agricultural Engineering,2018,1991-04-25
Eric,Turner,2309099406,1.25,Tourism,2011,1991-04-23
Kaitlyn,Wolf,2066597953,1.48,Chemical Engineering,2015,1991-04-15
Rachel,Castro,2922294860,3.98,Law,2011,1991-04-13
Steven,Bradford,1646857722,2.4,History,2018,1991-04-12
Jennifer,Sutton,1796040104,1.59,Literature,2011,1991-04-07
Willie,Graves,2979316159,1.98,History,2016,1991-04-07
Anita,Moore,1928006144,1.46,Chemistry,2014,1991-04-06
Robert,Henderson,1016805679,2.5,Tourism,2010,1991-04-03
Christian,Morales,1125341114,2.48,Tourism,2021,1991-03-20
Christopher,Jensen,1621510588,3.22,Agricultural Engineering,2011,1991-03-19
Gabriel,Harris,1179159838,3.03,Literature,2016,1991-03-19
Amanda,Foster,1408601853,3.69,Computer Engineering,2022,1991-03-18
Kyle,Vaughn,1586477169,1.92,Business Administration,2016,1991-03-17
Oscar,Chang,1931901808,3.34,Electrical and Electronics Engineering,2010,1991-03-16
Jennifer,Cruz,1110902305,2.71,Sociology,2012,1991-03-16
Margaret,Gordon,2366799823,2.18,Chemistry,2019,1991-03-16
Devin,Fowler,1566026453,2.47,Literature,2010,1991-03-15
Lauren,Miller,2511376143,3.89,Environmental Engineering,2015,1991-03-14
Lucas,Perez,1734146078,1.96,Sociology,2014,1991-03-09
Dalton,Allison,2264485453,1.33,Maritime Studies,2014,1991-03-07
Andrew,Martin,1989900872,2.7,Mechanical Engineering,2015,1991-03-03
Marissa,Fischer,2783254286,3.19,Literature,2015,1991-03-02
Laura,Hernandez,2193644098,3.92,Architecture,2016,1991-03-01
Ronald,Clark,2510943202,1.86,Maritime Studies,2013,1991-03-01
Sharon,Wilson,2715453710,2.83,Sociology,2011,1991-02-28
Anthony,Johnson,1468548239,2.18,Psychology,2015,1991-02-28
Betty,Flores,2419866556,1.01,Law,2015,1991-02-26
Brady,Gordon,1406004107,2.8,Architecture,2017,1991-02-25
Bianca,Ruiz,1527217731,3.19,Electrical and Electronics Engineering,2018,1991-02-25
Gail,Flowers,2033331182,2.37,Physics,2019,1991-02-25
Sydney,Key,1345534037,3.73,Agricultural Engineering,2011,1991-02-24
Stephen,Lopez,1153799427,1.86,Mechanical Engineering,2012,1991-02-24
Melissa,Reed,2671608725,1.49,Computer Engineering,2020,1991-02-23
Arthur,Martin,2397522475,2.68,Chemistry,2019,1991-02-21
Paul,Thomas,2701934199,2.88,Electrical and Electronics Engineering,2011,1991-02-17
Katie,Powell,1546202051,2.58,Literature,2012,1991-02-14
Emily,Singleton,1745947819,2.89,Business Administration,2021,1991-02-10
Antonio,Anderson,2928165560,1.54,Psychology,2022,1991-02-10
Bryan,Santos,1664389878,3.88,Literature,2010,1991-02-09
Vanessa,Chapman,2423076854,1.83,Maritime Studies,2012,1991-02-03
Michelle,Johnson,1899142791,3.4,Industrial Engineering,2022,1991-02-02
Tammy,Jones,1025482500,3.71,Literature,2020,1991-02-01
Crystal,Farrell,1832208691,3.0,Physics,2019,1991-01-25
Shirley,Henry,1799979270,1.5,Psychology,2021,1991-01-22
Mary,West,2047885854,1.89,Electrical and Electronics Engineering,2022,1991-01-20
Elizabeth,Anderson,2596464767,2.81,Psychology,2018,1991-01-16
James,Orozco,2861429447,3.45,Maritime Studies,2014,1991-01-11
Sandra,Hernandez,2194300667,3.75,Biology,2011,1991-01-10
Megan,Wilkinson,1330195321,2.41,Food Engineering,2022,1991-01-07
Jennifer,Johnson,2288515327,2.94,Industrial Engineering,2017,1991-01-05
Robert,Hanna,1784102113,3.89,Architecture,2013,1991-01-05
Henry,Hunt,1159929179,3.38,Industrial Engineering,2019,1991-01-04
Kevin,Armstrong,1174012774,3.26,Civil Engineering,2015,1991-01-03
Jeremy,Garrett,2110492614,3.79,Architecture,2020,1991-01-03
Sharon,Costa,2145287174,1.61,History,2022,1990-12-27
Ryan,Long,1642202590,3.47,Architecture,2016,1990-12-26
Laura,Lang,2744803899,1.51,Architecture,2012,1990-12-25
Kimberly,Alvarado,2083041178,2.06,Architecture,2013,1990-12-17
Ashley,Salazar,2586446540,1.69,Chemistry,2013,1990-12-14
Ricardo,Lee,2635105345,3.36,Chemical Engineering,2017,1990-12-13
Robert,Delgado,1329719739,2.63,Food Engineering,2011,1990-12-11
Alex,Garcia,2344564601,2.88,Architecture,2019,1990-12-08
Christopher,Barnes,2550860183,2.66,Business Administration,2022,1990-12-07
Christine,Espinoza,2107996253,1.79,Food Engineering,2010,1990-12-07
Roy,Rose,1584141056,1.62,Mechanical Engineering,2014,1990-12-06
David,Short,2764524022,1.34,Mechanical Engineering,2014,1990-12-06
Michelle,Lopez,2147030825,1.89,Physics,2015,1990-12-04
Carolyn,Stephens,2271477443,2.24,Sociology,2015,1990-12-03
Wendy,Lambert,2279401278,1.59,History,2013,1990-12-02
Debra,Hunt,2489250555,1.44,Civil Engineering,2011,1990-12-01
Matthew,Roth,2579558248,3.11,Mathematics,2015,1990-12-01
Paul,Harper,1181149040,1.91,Maritime Studies,2014,1990-11-25
Timothy,Sandoval,2742885552,1.39,Maritime Studies,2011,1990-11-24
Vickie,Hess,2850032096,3.06,Civil Engineering,2014,1990-11-24
Julie,Perez,2191033251,1.97,Architecture,2022,1990-11-22
Zachary,Lester,2831600646,2.88,Tourism,2020,1990-11-20
Laurie,Lee,2053118702,3.57,Physics,2013,1990-11-19
Rebecca,Mcguire,2384371542,1.9,Sociology,2022,1990-11-18
Brian,Reynolds,1069707319,1.4,Biology,2015,1990-11-11
Jennifer,Campbell,1602925703,1.7,Computer Engineering,2020,1990-11-10
Derrick,Barr,1431904481,2.2,Law,2018,1990-11-09
Wesley,Carter,2857073320,2.18,Business Administration,2014,1990-11-06
Tina,James,2199745015,3.0,Environmental Engineering,2021,1990-11-06
Darlene,Serrano,2341551541,3.64,Psychology,2021,1990-11-04
Jesse,Reeves,1681054638,2.71,Law,2015,1990-11-02
Gregory,Adams,2545669476,2.6,Sociology,2010,1990-10-28
Pamela,Shannon,2941264434,3.73,Biology,2021,1990-10-27
Marie,Nunez,2456254070,2.19,Civil Engineering,2022,1990-10-23
Evan,Cole,2894505527,3.88,Mathematics,2016,1990-10-21
Matthew,Walker,1703807379,1.64,Sociology,2017,1990-10-15
Veronica,Holmes,1709406093,3.74,Electrical and Electronics Engineering,2021,1990-10-14
Wayne,Farrell,2982119672,3.86,Architecture,2010,1990-10-14
Alicia,Clay,2570879176,3.46,Agricultural Engineering,2018,1990-10-14
Nathaniel,Gonzalez,1972254686,2.0,Food Engineering,2017,1990-10-09
Melanie,Carr,2712294293,3.74,Agricultural Engineering,2022,1990-10-07
Jeffrey,Owens,1954648621,2.93,Electrical and Electronics Engineering,2021,1990-10-05
Paul,Webb,1847242288,1.01,Food Engineering,2013,1990-10-05
Cheryl,Foster,2721479057,2.31,Environmental Engineering,2019,1990-10-05
Cindy,Smith,2690136381,2.22,Environmental Engineering,2010,1990-10-04
Elizabeth,Scott,2174887423,3.59,Agricultural Engineering,2014,1990-10-01
Craig,Rivera,1874519866,1.48,Tourism,2011,1990-09-23
Aaron,Burch,2760318345,1.8,Tourism,2021,1990-09-22
Kristine,Gonzalez,1243912836,3.45,Mechanical Engineering,2010,1990-09-21
Maria,Chapman,2851006243,1.44,Environmental Engineering,2022,1990-09-20
Kathy,Cruz,2239654392,3.86,Literature,2021,1990-09-18
Nathan,Anderson,2432984971,3.37,Mechanical Engineering,2016,1990-09-18
Margaret,Olson,1028741869,3.46,Computer Engineering,2015,1990-09-17
Jodi,Grant,2449723718,1.37,History,2010,1990-09-17
Jennifer,Rice,2765020121,3.3,Architecture,2012,1990-09-15
Jill,Jacobs,2375923604,2.43,Sociology,2012,1990-09-15
Margaret,Cruz,2279388443,1.49,Environmental Engineering,2014,1990-09-13
Ariana,Preston,1399785212,1.52,Sociology,2015,1990-09-12
Thomas,Patterson,2283074700,2.59,Chemistry,2016,1990-09-11
Kelly,Mcgrath,2297458664,3.58,Agricultural Engineering,2021,1990-09-11
Mark,Jones,2931003299,1.96,Literature,2019,1990-09-09
Connie,Williams,2213555258,1.03,Tourism,2021,1990-09-09
Robert,Hampton,1142705998,3.45,Architecture,2019,1990-09-08
Jeanette,Richards,2604161582,2.26,Civil Engineering,2016,1990-09-05
Christopher,White,2455350158,1.52,Law,2017,1990-08-25
Janet,Morrison,1453568983,3.57,Psychology,2011,1990-08-24
Mark,Evans,1588996281,1.67,Mathematics,2021,1990-08-24
Sarah,Jones,2505167729,1.55,Psychology,2022,1990-08-19
Nicholas,Merritt,2075338531,2.32,Maritime Studies,2017,1990-08-19
Michelle,Conway,1820132530,2.94,Law,2017,1990-08-17
Alan,Hunter,1165631852,3.7,Computer Engineering,2019,1990-08-16
Kristina,Perez,1341466919,1.36,Chemistry,2010,1990-08-14
Sarah,White,1934489574,3.5,Mechanical Engineering,2010,1990-08-12
Michael,Smith,1925273295,2.98,Tourism,2014,1990-08-12
Tracy,Elliott,1916679054,1.44,Computer Engineering,2018,1990-08-11
Juan,Curtis,2189277074,3.08,Maritime Studies,2017,1990-08-11
Katie,Knight,2413368656,1.95,Civil Engineering,2010,1990-08-10
James,Jordan,1427266480,1.87,Maritime Studies,2011,1990-08-10
Timothy,Johnson,2234880311,2.14,Chemistry,2010,1990-08-05
Victoria,Martin,2178261288,3.46,Mathematics,2012,1990-08-04
John,Johnson,1120421697,1.29,Food Engineering,2022,1990-08-03
Shawn,Nguyen,1938159805,2.05,Maritime Studies,2019,1990-08-03
Susan,Morgan,1858818483,2.57,Environmental Engineering,2020,1990-08-03
Sharon,Roberts,2164534634,2.98,Agricultural Engineering,2015,1990-07-28
Debra,Proctor,1360124901,2.17,Business Administration,2012,1990-07-28
Alicia,King,2741993464,1.14,Chemical Engineering,2022,1990-07-28
Sarah,Lucero,2631299829,3.89,Architecture,2013,1990-07-27
Rachel,Yu,2478862205,3.46,Mathematics,2018,1990-07-26
Samuel,Carrillo,2946421065,3.21,Mechanical Engineering,2020,1990-07-26
Keith,Henry,1056390048,1.74,Literature,2016,1990-07-26
Tyler,Collins,2352732459,3.36,Chemical Engineering,2021,1990-07-23
Matthew,Wilkins,2493247128,1.97,Mechanical Engineering,2017,1990-07-12
Jason,Little,1394910743,3.48,Food Engineering,2015,1990-07-12
Alan,Greene,2201769328,3.47,Chemistry,2010,1990-07-10
Mary,Taylor,1710383179,3.43,Chemistry,2012,1990-07-09
Joseph,Swanson,2188190467,1.57,Chemical Engineering,2011,1990-07-06
Pamela,Cunningham,2853672294,3.34,Agricultural Engineering,2012,1990-07-05
Michael,Morgan,1482450295,1.78,Electrical and Electronics Engineering,2019,1990-07-04
Lori,Lucas,1171209585,1.61,Industrial Engineering,2019,1990-07-04
Patricia,Rodriguez,2778728122,3.07,Business Administration,2019,1990-07-03
Traci,Clark,2607406414,2.69,Civil Engineering,2021,1990-06-28
Julie,Chambers,1037499360,1.53,Computer Engineering,2020,1990-06-26
Phillip,Carter,2512818330,2.33,Tourism,2019,1990-06-25
Kimberly,Bright,1898279441,3.88,Mechanical Engineering,2021,1990-06-24
Karen,Ray,2978492160,2.51,Law,2010,1990-06-23
Mariah,Williams,2166110264,2.03,Electrical and Electronics Engineering,2012,1990-06-15
Daniel,Glenn,2955306530,1.86,Environmental Engineering,2012,1990-06-13
Pamela,Thompson,2954612510,3.32,Law,2019,1990-06-12
Nicholas,Jones,1235328806,2.19,Civil Engineering,2011,1990-06-11
Kim,Wilson,2283401225,3.45,Food Engineering,2010,1990-06-10
Lauren,Parker,2460317244,2.91,Industrial Engineering,2020,1990-06-10
Felicia,Harrison,2524871069,1.8,Law,2015,1990-06-09
Nicole,Perez,1509799187,2.55,Mechanical Engineering,2021,1990-06-06
Nancy,Martin,2610088701,3.83,Sociology,2013,1990-06-01
Tracy,White,2301660999,2.54,Computer Engineering,2012,1990-06-01
Alexander,Johnston,1369267248,1.9,Business Administration,2016,1990-05-27
Xavier,Hoffman,1882275361,3.54,Environmental Engineering,2017,1990-05-20
Kelsey,Kennedy,2863289947,1.29,Food Engineering,2014,1990-05-20
Emily,Brown,2754059627,2.05,Chemistry,2014,1990-05-19
Nicole,Torres,2844830091,2.32,Electrical and Electronics Engineering,2012,1990-05-13
Mary,Cannon,1844744781,2.07,Industrial Engineering,2020,1990-05-12
Heather,Smith,1552587131,3.86,Civil Engineering,2014,1990-05-12
Richard,Boyd,2474952598,3.35,Chemistry,2010,1990-05-11
Kelli,Green,2601077014,2.1,Civil Engineering,2012,1990-05-11
Antonio,Huber,1282473564,3.0,Environmental Engineering,2011,1990-05-10
John,Williams,1112959082,3.66,Food Engineering,2018,1990-05-03
Karen,Lang,1516910153,3.26,History,2014,1990-05-02
Dylan,Peters,2761074842,2.68,Sociology,2018,1990-05-02
Andrew,Murray,2699181671,1.11,Physics,2022,1990-05-02
Brian,Chavez,2302149829,3.31,Chemical Engineering,2016,1990-05-01
Danielle,Williams,1028489649,3.43,Business Administration,2013,1990-04-28
