Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Robert,Mcclain,2569290251,3.35,Business Administration,2011,1955-09-04
Andrew,Anderson,2183949952,2.83,Business Administration,2022,1998-08-06
Michael,Wright,2017772560,3.49,Business Administration,2016,1986-04-12
Diana,Ward,1546355134,2.5,Business Administration,2012,1962-09-03
Nancy,Rollins,2464658601,3.78,Business Administration,2012,1998-08-17
Suzanne,Jenkins,2599139978,1.58,Business Administration,2013,1974-12-25
Susan,Bishop,1092289644,2.64,Business Administration,2021,1998-01-06
Willie,Wilson,2930148273,2.43,Business Administration,2019,1957-07-09
Jeremy,Boyd,1996462934,1.64,Business Administration,2018,1972-03-03
Krystal,Pacheco,2947223909,1.48,Business Administration,2021,1980-05-19
Katherine,Matthews,2929975304,2.91,Business Administration,2018,1996-01-13
Nathaniel,Ho,2537943348,2.54,Business Administration,2017,1970-08-01
Clinton,Hernandez,2875065048,1.78,Business Administration,2015,1991-08-21
Mark,Rogers,1036866874,1.34,Business Administration,2022,1955-08-04
Robert,Farrell,2728648372,3.28,Business Administration,2017,1963-03-21
Joseph,Carter,1300291447,1.55,Business Administration,2017,2004-08-11
Andrew,Scott,2661838721,3.25,Business Administration,2021,1999-05-08
Paul,Marquez,2150412843,1.22,Business Administration,2018,1962-06-24
Johnny,Christensen,2592872274,3.37,Business Administration,2012,1972-10-12
April,Turner,1156958368,2.22,Business Administration,2017,2003-02-11
Steven,Mcclure,1069986081,2.51,Business Administration,2015,2005-06-16
Lauren,Morgan,2718677250,3.22,Business Administration,2017,1975-05-04
Todd,Nelson,2164366123,1.46,Business Administration,2010,1996-01-01
Julie,Henry,2473619009,1.09,Business Administration,2010,1974-02-05
David,Gillespie,2349130927,3.81,Business Administration,2016,1994-07-22
Justin,Johnson,1605766946,2.02,Business Administration,2014,1956-10-09
Helen,Hale,1843315401,2.18,Business Administration,2013,1960-07-24
Alexander,Moyer,1095952419,2.69,Business Administration,2012,1987-07-03
James,Harris,2079920673,1.37,Business Administration,2021,1996-11-08
Jennifer,Mcbride,2681412939,2.18,Business Administration,2015,1953-02-13
Carl,Smith,1238592954,3.1,Business Administration,2013,1962-10-19
Douglas,Hill,1099087165,1.74,Business Administration,2015,1992-05-25
Shannon,Carter,2050420971,3.17,Business Administration,2010,1955-07-23
Jackson,Gill,1539190111,3.96,Business Administration,2011,2001-05-19
Sharon,Scott,2804675449,3.63,Business Administration,2017,1956-06-22
Megan,Mccullough,2278080949,2.63,Business Administration,2011,1960-09-27
Ashley,Scott,1886124127,3.58,Business Administration,2019,1955-08-14
Lauren,Roy,2444592514,1.19,Business Administration,2010,2001-06-06
Katherine,Wright,2376309196,2.09,Business Administration,2016,1954-07-26
John,Pope,2672253038,3.96,Business Administration,2014,1991-10-13
Sarah,Wallace,1375607880,3.6,Business Administration,2012,2002-10-16
Gerald,Diaz,2293146631,3.64,Business Administration,2022,1986-01-05
Lori,Knight,2289812071,1.45,Business Administration,2014,1972-09-02
Jonathan,Howe,2553228063,1.45,Business Administration,2019,1977-03-16
James,Lewis,2076120499,2.99,Business Administration,2018,1958-06-27
Linda,Johnson,2079445665,2.57,Business Administration,2010,1970-10-07
Kimberly,Patel,2292957246,1.76,Business Administration,2010,1989-09-25
Samantha,Stone,1892966379,1.54,Business Administration,2017,1993-06-21
Rodney,Jackson,1950626558,3.02,Business Administration,2022,1995-07-24
Thomas,Mosley,2662363638,2.36,Business Administration,2013,1990-01-12
Nathan,Chen,1256929128,1.41,Business Administration,2012,1962-10-03
James,Ramos,1246325620,2.15,Business Administration,2013,1976-11-22
Lisa,Benson,2290936240,1.47,Business Administration,2019,1981-07-21
Lori,Montes,1244139264,3.86,Chemical Engineering,2017,1977-07-07
Daniel,Chandler,1278403846,2.11,Chemical Engineering,2019,1995-08-27
Tonya,Sanchez,1753297330,2.79,Chemical Engineering,2017,1988-06-25
Michelle,Hawkins,1576399394,2.0,Chemical Engineering,2019,1964-04-18
Ashley,Brewer,2126749787,1.79,Chemical Engineering,2011,1988-02-03
Randall,Mcneil,2973371715,2.05,Chemical Engineering,2022,1974-04-17
Leslie,Harper,1833963331,2.69,Chemical Engineering,2016,1956-10-22
Patricia,Davis,1343510675,2.37,Chemical Engineering,2011,1972-07-06
Christine,Garcia,1408607053,1.92,Chemical Engineering,2011,1979-11-27
Charles,Nguyen,2731669317,1.1,Chemical Engineering,2018,1975-08-02
Jacob,Delacruz,1155308397,1.78,Chemical Engineering,2016,1964-05-17
James,Woods,1004639148,1.51,Chemical Engineering,2016,1959-11-26
Bradley,Moody,1540675429,2.14,Chemical Engineering,2010,1970-07-19
Derek,Gardner,2065429161,2.3,Chemical Engineering,2014,1977-05-18
Donald,Mays,2911975925,1.53,Chemical Engineering,2013,1961-03-12
Manuel,Matthews,2997136665,2.08,Chemical Engineering,2020,1985-07-27
Andrew,Patterson,2664623192,2.89,Chemical Engineering,2017,1993-09-07
Sean,Walker,2506939728,1.51,Chemical Engineering,2012,1969-07-21
Deborah,Brown,2172402196,2.6,Chemical Engineering,2022,1978-12-16
Jonathan,Zimmerman,2974797892,1.63,Chemical Engineering,2022,1953-07-20
Nancy,Stewart,1273218251,3.28,Chemical Engineering,2015,1958-07-13
Jackie,Rios,2669427810,1.08,Chemical Engineering,2020,2004-06-21
Brian,Lee,1722272417,2.66,Chemical Engineering,2014,1976-06-19
Garrett,Cortez,1295187267,1.56,Chemical Engineering,2018,1974-08-07
Robert,Davis,1514766433,2.8,Chemical Engineering,2020,1972-12-11
Lisa,Avila,2184353693,3.22,Chemical Engineering,2021,1986-06-04
Sean,Roberts,2353262872,3.57,Chemical Engineering,2020,2000-06-01
Kelly,Stanton,2518479168,2.68,Chemical Engineering,2022,1992-11-26
April,Whitehead,1573780251,2.24,Chemical Engineering,2017,1973-06-04
Christopher,Estrada,1264892892,1.78,Chemical Engineering,2020,1965-05-24
Jessica,Morgan,1633417440,1.87,Chemical Engineering,2020,1952-02-21
Tamara,Archer,2322496996,2.11,Chemical Engineering,2010,1965-07-24
Nicole,Jackson,2184562139,3.76,Chemical Engineering,2014,1984-08-22
Pamela,Watts,1098653184,2.14,Chemical Engineering,2018,1997-05-20
Wesley,Herman,2254505789,2.83,Chemical Engineering,2019,1987-01-09
Taylor,Lopez,2499768681,2.08,Chemical Engineering,2015,1973-07-21
Sydney,Ashley,1867854915,1.26,Chemical Engineering,2010,1972-03-09
Stanley,Curtis,1261842791,2.06,Chemical Engineering,2021,1981-10-05
Eugene,Savage,1484554386,1.26,Chemical Engineering,2012,1964-04-13
Theresa,Harrison,2697000925,1.16,Chemical Engineering,2019,2005-02-06
Charles,Newman,2976096408,3.82,Chemical Engineering,2011,1977-06-14
Molly,Mccarthy,2056169009,3.62,Chemical Engineering,2021,1958-05-17
Robert,Martinez,2670398220,3.0,Chemical Engineering,2013,1979-07-23
Todd,Orr,2044409985,1.2,Chemical Engineering,2017,1980-10-25
Donald,Vega,2509555093,3.54,Chemical Engineering,2022,1967-12-13
Michael,Banks,2283767969,2.39,Chemical Engineering,2020,1975-05-10
Mark,Williams,2661821130,3.36,Chemical Engineering,2017,1971-02-01
Mandy,Torres,1840890647,3.16,Chemical Engineering,2015,1989-09-07
Devin,Davis,1566972691,2.03,Chemical Engineering,2011,1985-04-02
Dorothy,Ritter,2923594215,1.36,Chemical Engineering,2011,1954-09-23
Joshua,Robinson,2425876699,3.61,Chemical Engineering,2021,1979-04-06
Wendy,Gordon,1508258767,1.48,Chemical Engineering,2014,1957-06-25
Juan,Reese,1824071473,1.81,Chemical Engineering,2021,1980-09-12
Michelle,King,2436978299,2.29,Chemical Engineering,2017,1961-10-27
Jacob,Giles,2276934913,3.94,Chemical Engineering,2017,1980-04-10
Lisa,Gilbert,1449692910,1.09,Chemical Engineering,2010,2004-10-03
Ethan,Johnson,2474562232,2.41,Chemical Engineering,2015,1978-08-12
William,Wolf,1508480260,1.79,Chemical Engineering,2013,1958-10-06
Cody,Miller,2782120621,2.44,Chemical Engineering,2015,2003-03-25
Garrett,Kelley,1348280142,2.61,Chemical Engineering,2014,1997-08-17
Rachael,George,1736672176,1.51,Chemical Engineering,2020,1951-11-16
Karen,Bailey,1404361615,1.75,Chemical Engineering,2010,1972-01-14
Donna,Woods,2667084456,2.63,Chemical Engineering,2022,1984-11-13
Jessica,Malone,2946346366,1.76,Chemical Engineering,2019,1977-02-14
Michael,Bailey,1289557841,1.43,Chemical Engineering,2011,1968-02-16
Mark,Sawyer,1535787031,3.22,Chemical Engineering,2017,2003-01-06
Yolanda,Thornton,1180151475,1.54,Chemical Engineering,2019,1960-09-28
Margaret,Reese,2790339987,2.96,Chemical Engineering,2018,1964-04-12
Daniel,Lopez,1490973280,2.17,Chemical Engineering,2022,1985-11-09
Katherine,Randolph,2993935314,3.78,Chemical Engineering,2022,1976-01-17
Christopher,Hill,2950380918,2.52,Chemical Engineering,2010,1975-07-24
John,Perry,1490395485,1.9,Chemical Engineering,2022,1956-12-07
Jacob,Carroll,2566407325,1.64,Chemical Engineering,2018,2002-10-14
Lisa,Richards,2237278430,3.64,Chemical Engineering,2017,1984-04-05
Cindy,Castro,2939021917,3.67,Chemical Engineering,2021,1999-06-19
Patricia,Rush,2417465570,2.18,Chemical Engineering,2020,2002-08-17
Shawn,Short,2594873158,1.63,Chemical Engineering,2013,1991-05-06
Jose,Whitney,2478044860,1.32,Chemical Engineering,2021,1982-04-25
Sara,Barrett,2587004938,3.48,Chemical Engineering,2016,1978-04-04
Michelle,Marquez,1791578934,2.79,Chemical Engineering,2010,1978-03-20
Craig,Vega,1999587013,2.55,Chemical Engineering,2013,1970-10-02
Brian,Chavez,2302149829,3.31,Chemical Engineering,2016,1990-05-01
Christine,Harrison,1429848540,2.66,Chemical Engineering,2012,2000-04-07
Beverly,Lynn,2479450360,3.96,Chemical Engineering,2018,2005-08-10
Walter,Zuniga,1497843845,1.24,Chemical Engineering,2011,2000-04-06
Joseph,Blackburn,2443886405,2.62,Chemical Engineering,2011,1988-08-07
Matthew,Lee,1589599577,1.29,Chemical Engineering,2011,1957-01-28
Ricky,Thomas,1429067218,1.25,Chemical Engineering,2010,1968-01-27
Matthew,Thomas,2907108644,2.34,Chemical Engineering,2012,1962-03-15
Troy,Thompson,2110937258,3.4,Chemical Engineering,2012,1969-03-09
Barbara,Bridges,1951780686,1.04,Chemical Engineering,2019,1982-04-23
Fred,Jones,1899097458,3.17,Chemical Engineering,2012,1985-06-22
Natalie,Melton,2128435852,3.8,Chemical Engineering,2010,1957-08-17
Brittany,Estrada,1030314303,2.24,Chemical Engineering,2017,1962-10-01
Michael,Shepherd,2207586712,2.99,Chemical Engineering,2012,1985-02-05
Karen,Brown,1853727360,1.89,Chemical Engineering,2010,1973-11-04
Sydney,Ramsey,2846054369,1.43,Chemical Engineering,2020,1953-11-15
Lisa,Odonnell,1958443100,1.89,Chemical Engineering,2013,1964-10-09
Brett,Garrett,1430989917,1.46,Chemical Engineering,2021,1960-12-23
Christopher,Rice,2705548342,3.07,Chemical Engineering,2022,1950-05-03
Ronnie,Farmer,1600908242,2.94,Chemical Engineering,2015,1996-12-06
Antonio,Mckee,2483670309,2.54,Chemical Engineering,2017,1973-09-09
Edward,Watson,1980350796,3.33,Chemical Engineering,2014,1987-03-10
Erik,Parsons,2589909937,3.89,Chemical Engineering,2017,1965-03-11
Nichole,Tate,2813888930,2.09,Chemical Engineering,2013,1957-12-06
Daniel,Wiley,1668113319,2.69,Chemical Engineering,2018,1996-12-03
David,Maynard,1345351024,2.83,Chemical Engineering,2015,1989-09-19
Danny,Alvarado,2259604499,3.27,Chemical Engineering,2015,1960-07-25
Robert,Anderson,1313389972,2.82,Chemical Engineering,2022,1970-02-01
Amy,Patterson,2650121460,2.64,Chemical Engineering,2022,1991-10-23
Tracy,Paul,1700870895,1.26,Chemical Engineering,2020,1960-12-27
Lance,Johnson,2263005534,2.42,Chemical Engineering,2016,1970-01-21
Heather,Pace,2712743530,1.88,Chemical Engineering,2021,1986-02-07
Shawn,Fischer,2994640382,1.57,Chemical Engineering,2016,1984-04-28
Daniel,Roach,2453242471,1.83,Chemical Engineering,2016,1981-09-05
Linda,Cardenas,2681719617,2.5,Chemical Engineering,2017,1979-11-01
David,Adams,1050775739,1.11,Chemical Engineering,2017,1951-05-17
Arthur,Jacobs,1770471513,2.87,Chemical Engineering,2022,1953-11-25
Denise,Lee,1756271039,2.01,Chemical Engineering,2018,2001-09-01
Justin,Dixon,2456861666,3.35,Chemical Engineering,2019,1993-06-16
Chris,Pierce,1379742574,2.44,Chemical Engineering,2022,1954-12-22
Phillip,Garcia,2033067419,1.67,Chemical Engineering,2016,1979-10-06
Gregory,Wilson,1376100584,2.58,Chemical Engineering,2019,1951-06-01
Shannon,Davis,1064382070,3.21,Chemical Engineering,2020,2002-07-25
Tammy,King,2968285259,1.61,Chemical Engineering,2010,1981-05-04
Ashley,Potter,2208897379,3.95,Chemical Engineering,2011,1974-12-14
Jenna,Hammond,1498777672,1.19,Chemical Engineering,2022,1952-03-09
Joseph,Ayers,2109400882,1.07,Chemical Engineering,2011,1956-01-08
Meghan,Garner,2158794122,2.06,Chemical Engineering,2021,2003-04-22
Selena,Cooper,2760747495,1.31,Chemical Engineering,2010,1958-02-11
Charles,Watson,1574323022,3.04,Chemical Engineering,2016,1998-07-02
John,Rogers,2131599910,2.18,Chemical Engineering,2011,2004-02-09
Roberta,Wheeler,1667679465,2.02,Chemical Engineering,2016,2001-08-13
Justin,Peterson,2352114628,1.18,Chemical Engineering,2018,1986-08-28
Jill,Watts,1812787883,1.7,Chemical Engineering,2020,1953-04-20
Nicholas,Butler,2698204617,2.03,Chemical Engineering,2013,1962-07-25
Mary,Williams,2581431155,1.12,Chemical Engineering,2019,1980-09-15
Timothy,Bryant,2755509259,1.78,Chemical Engineering,2012,1952-11-24
Daniel,Levy,2967326512,3.53,Chemical Engineering,2021,1953-04-05
Daniel,Thompson,1661130538,1.0,Chemical Engineering,2020,1955-01-07
Jennifer,Morales,1529042074,2.83,Chemical Engineering,2012,2001-01-09
Joseph,Brown,1950251623,1.73,Chemical Engineering,2017,1962-03-08
Jesus,Lee,1911632878,3.78,Chemical Engineering,2019,1996-07-04
Melissa,Parker,2945304792,2.68,Chemical Engineering,2020,1963-01-18
Dawn,Wright,2146699240,1.23,Chemical Engineering,2016,1971-03-05
Tiffany,Gentry,1621674596,1.76,Chemical Engineering,2022,1989-03-12
Ronald,Kirby,1384010617,2.95,Chemical Engineering,2017,1981-09-14
Paul,Cardenas,1147946052,3.53,Chemical Engineering,2012,1971-09-24
Charles,Ruiz,1062317799,1.8,Chemical Engineering,2014,1976-04-23
Victor,Daniels,2792017798,3.02,Chemical Engineering,2022,1976-11-27
Madeline,Phillips,2706803780,1.81,Chemical Engineering,2015,1957-11-02
Anthony,Smith,2680259978,1.14,Chemical Engineering,2022,1974-04-01
Robert,Dougherty,1930750231,3.67,Chemical Engineering,2018,1975-06-19
Jeffrey,Smith,2548900718,3.5,Chemical Engineering,2020,2005-08-27
Lisa,Nixon,1826820170,2.46,Chemical Engineering,2015,1997-11-04
Steven,May,2032445109,1.17,Chemical Engineering,2018,1983-02-10
Gregory,Walker,2446283764,1.9,Chemical Engineering,2011,1961-03-09
Peter,Olson,2507035875,2.98,Chemical Engineering,2019,1989-02-11
Paul,Camacho,2709367138,1.76,Chemical Engineering,2017,1977-11-27
Julie,Juarez,1344488719,1.11,Chemical Engineering,2019,1972-05-24
Alan,Bennett,2882949587,2.57,Chemical Engineering,2019,1969-03-05
Deanna,Mcguire,1493536001,3.48,Chemical Engineering,2020,1964-01-27
Richard,Smith,2599893699,3.09,Chemical Engineering,2014,1967-08-16
Timothy,Wilson,1819550628,2.75,Chemical Engineering,2013,1993-07-26
Brian,Dennis,2404259349,2.07,Chemical Engineering,2021,1959-03-21
Gilbert,Smith,2407781948,3.55,Chemical Engineering,2019,2000-01-07
Kevin,Dominguez,1620544928,1.43,Chemical Engineering,2016,2005-02-04
Jose,Hicks,2993302618,2.96,Chemical Engineering,2016,1981-06-06
Raymond,Jordan,2207688088,2.25,Chemical Engineering,2018,1966-06-21
Andrea,Moore,1507104947,3.63,Chemical Engineering,2018,1996-11-01
Andrea,Kim,1330451609,1.06,Chemical Engineering,2011,1986-11-04
Jennifer,Johnson,2183050964,3.65,Chemical Engineering,2016,2001-11-05
April,Carter,2632377976,3.09,Chemical Engineering,2022,1963-04-07
Lisa,Mcgee,1388000173,1.86,Chemical Engineering,2018,1985-03-20
Seth,Cameron,2617414222,1.55,Chemical Engineering,2022,1976-11-22
Michael,Davis,2558737118,1.82,Chemical Engineering,2015,1965-03-21
Anthony,Park,2946823469,2.98,Chemical Engineering,2022,1987-09-01
Eric,Wallace,1175027296,1.93,Chemical Engineering,2022,1979-12-08
Deborah,Garcia,1868800174,3.14,Chemical Engineering,2021,1977-04-08
Tiffany,Blanchard,1787959747,3.4,Chemical Engineering,2017,1981-08-25
Nicole,Oliver,1243455625,2.22,Chemical Engineering,2010,1958-05-11
Laura,Thomas,2756373277,2.32,Chemical Engineering,2019,2000-12-18
Anita,Huffman,2753106509,3.79,Chemical Engineering,2013,1980-02-01
Robert,Johnston,1027338430,1.34,Chemical Engineering,2017,1963-09-07
Robert,Neal,2938291890,2.08,Chemical Engineering,2013,1980-12-01
Timothy,Parker,1265797297,1.94,Chemical Engineering,2020,1952-10-28
Jeff,Mccullough,1600664779,3.64,Chemical Engineering,2015,1969-11-20
David,Whitney,2591429638,3.88,Chemical Engineering,2011,1983-02-08
Taylor,Olson,2849344873,1.75,Chemical Engineering,2016,1983-10-12
Blake,Johnson,1149052039,3.87,Chemical Engineering,2013,1981-08-15
Kenneth,Morris,2514844834,1.88,Chemical Engineering,2016,1955-05-24
Deborah,Collier,2335850002,2.58,Chemical Engineering,2012,1981-11-04
Carol,Maldonado,2719211794,1.53,Chemical Engineering,2011,1972-02-12
Richard,Hunt,1087051240,3.68,Chemical Engineering,2012,1998-12-24
David,Martinez,1142773443,1.9,Chemical Engineering,2021,1999-09-03
John,Williams,1577149997,3.88,Chemical Engineering,2012,1985-06-19
Tracy,Edwards,1869038337,2.44,Chemical Engineering,2018,1951-12-23
Sarah,Jackson,1218162711,3.49,Chemical Engineering,2010,1996-07-24
Craig,Johnston,2178585746,3.14,Chemical Engineering,2013,2002-02-22
Victoria,Marsh,2930101420,3.67,Chemical Engineering,2013,1954-06-17
Jonathon,Allen,1523680888,3.21,Chemical Engineering,2019,1986-05-14
Kenneth,Norris,2951930714,2.65,Chemical Engineering,2011,1963-09-19
Patrick,Bailey,1641608990,3.74,Chemical Engineering,2011,1966-03-17
Kelsey,Maldonado,2601128376,2.21,Chemical Engineering,2019,2005-02-16
James,Garcia,1591398607,1.43,Chemical Engineering,2017,1980-11-22
Lisa,Parker,1448978725,2.34,Chemical Engineering,2018,1986-03-04
Lori,Miles,2595616714,1.49,Chemical Engineering,2017,2005-12-26
Meghan,Ruiz,2377796245,3.14,Chemical Engineering,2021,1961-01-03
Connie,Davis,1544645640,3.8,Chemical Engineering,2018,1961-03-11
Ricky,Larsen,1084449671,2.96,Chemical Engineering,2010,1984-08-09
Angela,Blackwell,2578139841,1.58,Chemical Engineering,2010,1973-06-15
Jennifer,Perez,1931101219,3.35,Chemical Engineering,2011,1993-02-06
Carolyn,Collins,2480788038,2.98,Chemical Engineering,2015,1972-08-27
Kristi,Hunter,1625768845,3.87,Chemical Engineering,2011,1968-07-28
Steven,Spencer,1970405605,2.83,Chemical Engineering,2011,1955-10-11
James,Rosales,2955381696,1.47,Chemical Engineering,2011,1976-07-22
Kimberly,Guerrero,1738770239,3.09,Chemical Engineering,2019,1954-05-14
Paul,Mitchell,2287385699,3.76,Chemical Engineering,2019,1950-02-24
Melissa,Chase,1752109156,1.47,Chemical Engineering,2017,1973-04-23
Emily,Hall,1440169397,1.46,Chemical Engineering,2016,1985-04-11
Mary,Benson,2944396720,3.34,Chemical Engineering,2012,1980-05-21
Katherine,Martin,2319642915,1.88,Chemical Engineering,2017,1995-08-17
Michael,Gould,2216938500,2.9,Chemical Engineering,2016,1971-05-23
Michael,Elliott,1574910403,3.07,Chemical Engineering,2012,1989-05-07
Andrew,Velez,1280799983,2.17,Chemical Engineering,2015,1968-10-17
Manuel,Hudson,1306424497,3.86,Chemical Engineering,2015,1988-05-15
Dennis,Mcdonald,1867435880,3.76,Chemical Engineering,2011,1972-05-13
Jennifer,Barrera,2256203443,2.82,Chemical Engineering,2011,1996-09-26
Meghan,Martin,2817295384,3.02,Chemical Engineering,2010,1959-09-24
Joseph,Gardner,2972787260,3.36,Chemical Engineering,2015,1961-12-20
Nathan,Riley,2792637336,3.11,Chemical Engineering,2021,1979-06-06
Richard,Jordan,1096708348,1.21,Chemical Engineering,2012,1983-08-05
Jason,Ramirez,1806990968,2.89,Chemical Engineering,2017,1979-05-24
Sean,Collins,2341908278,2.05,Chemical Engineering,2018,2003-08-23
Valerie,Lee,1206542970,2.93,Chemical Engineering,2011,1967-03-16
Johnny,Hughes,2893319742,3.74,Chemical Engineering,2014,1998-05-06
Thomas,Greer,2301470630,1.08,Chemical Engineering,2016,1993-04-26
Alyssa,Bell,2090210141,2.16,Chemical Engineering,2018,1992-08-01
Casey,Pearson,1765376436,1.3,Chemical Engineering,2021,1993-03-02
Hayley,Riley,1015172909,3.99,Chemical Engineering,2020,1952-08-01
Meghan,Gray,1082168913,2.09,Chemical Engineering,2019,1994-12-04
Kristen,Holland,2240831514,2.99,Chemical Engineering,2022,1979-08-19
Debra,Smith,2663112002,1.06,Chemical Engineering,2016,1974-01-20
Paul,Fox,1437724712,2.76,Chemical Engineering,2021,1987-12-21
Gregory,Taylor,1973169829,2.99,Chemical Engineering,2019,1971-11-20
Jose,Fuller,1574811993,1.53,Chemical Engineering,2013,1984-03-11
Tamara,Campbell,1131899598,1.99,Chemical Engineering,2013,1962-11-14
Joann,Ramirez,2314028121,1.72,Chemical Engineering,2021,1994-03-27
Evan,Lambert,1205300870,1.41,Chemical Engineering,2012,1995-01-23
Daniel,Garcia,1241752379,2.01,Chemical Engineering,2010,1998-08-25
Samuel,Edwards,2042146798,2.0,Chemical Engineering,2020,1953-11-09
Adam,Potter,1716354460,2.7,Chemical Engineering,2015,1964-12-02
Carolyn,Torres,1240436471,2.18,Chemical Engineering,2021,1994-12-26
Laura,Ellis,2703394626,3.28,Chemical Engineering,2022,2005-02-03
Richard,Knight,2764589401,1.78,Chemical Engineering,2021,1983-04-12
Sarah,Taylor,2254038683,3.97,Chemical Engineering,2011,1979-09-05
Jesse,Robertson,1181379443,3.37,Chemical Engineering,2022,2001-12-12
Debra,Stewart,1368402212,1.77,Chemical Engineering,2022,1979-05-13
Benjamin,Warren,1150072643,2.46,Chemical Engineering,2020,1972-03-28
Katherine,Estrada,1141063222,1.82,Chemical Engineering,2012,1984-12-06
Charles,Torres,2375640683,1.71,Chemical Engineering,2012,1989-08-17
Alan,Jacobson,2983703589,3.36,Chemical Engineering,2014,1969-05-25
John,Velasquez,1584103864,3.79,Chemical Engineering,2020,1958-05-20
Jason,Lee,2224779755,2.45,Chemical Engineering,2016,1979-09-04
Andrew,Schmitt,1291342065,2.14,Chemical Engineering,2020,1982-05-21
Angela,Taylor,2145416657,3.65,Chemical Engineering,2010,1999-05-10
Ronald,Wright,2436700366,2.43,Chemical Engineering,2018,1964-11-24
Kimberly,Hoffman,1864335076,1.49,Chemical Engineering,2022,1973-12-07
Catherine,Franklin,1462785708,2.92,Chemical Engineering,2018,1970-03-21
Debra,Jackson,2899007699,3.39,Chemical Engineering,2021,1971-11-27
Tiffany,Ramos,1666292787,2.32,Chemical Engineering,2020,1979-07-19
Leslie,Mckenzie,2626236205,1.5,Chemical Engineering,2013,1993-02-04
David,Scott,2579142607,3.57,Chemical Engineering,2020,2001-01-02
Cole,Contreras,2175399282,1.64,Chemical Engineering,2011,2004-02-06
Grace,Cook,1211595981,1.65,Chemical Engineering,2022,1987-10-12
Lisa,Wilkins,1193562729,1.23,Chemical Engineering,2015,1951-07-11
Nicole,Harris,1701016082,3.15,Chemical Engineering,2012,1967-12-16
Brian,Long,2037689272,2.45,Chemical Engineering,2021,1968-02-06
Linda,Wiley,1857904130,3.09,Chemical Engineering,2018,2000-08-06
Manuel,Holmes,2301808802,2.46,Chemical Engineering,2018,1974-01-23
Larry,Copeland,2992739980,2.51,Chemical Engineering,2021,1958-06-23
Caleb,Landry,1265936912,3.02,Chemical Engineering,2014,1960-12-21
Jenna,Romero,1014822758,2.35,Chemical Engineering,2012,1974-11-04
Sara,Bullock,1605972799,2.21,Chemical Engineering,2015,1981-08-14
Brian,Anderson,2494011843,3.12,Chemical Engineering,2010,1974-01-22
Michelle,Fernandez,2341319616,1.42,Chemical Engineering,2014,1951-11-02
Andrea,Perez,2124000196,3.95,Chemical Engineering,2020,1984-10-01
Michael,Huber,1216388418,1.34,Chemical Engineering,2011,1964-03-17
Jose,Johnson,1226561402,2.46,Chemical Engineering,2012,1964-10-16
Curtis,Harris,2473453057,2.62,Chemical Engineering,2018,2000-11-13
Curtis,Bowers,1152905331,2.51,Chemical Engineering,2012,1953-03-07
Sydney,Hunter,1207847886,3.65,Chemical Engineering,2018,1969-06-24
Sarah,Clark,2822590157,2.59,Chemical Engineering,2022,1977-01-20
Kevin,Goodman,2616237630,3.11,Chemical Engineering,2015,1989-03-10
Ronald,Navarro,2359857126,3.22,Chemical Engineering,2021,2002-11-23
Daniel,Moore,1211053903,1.59,Chemical Engineering,2018,2001-01-16
Jamie,Moore,2216626582,3.02,Chemical Engineering,2021,1985-10-25
Taylor,Hernandez,1779513346,3.42,Chemical Engineering,2022,1997-01-02
Robert,Kerr,2311206427,2.37,Chemical Engineering,2014,1974-07-25
Michael,Taylor,2576701189,3.17,Chemical Engineering,2018,1989-10-26
Maria,Holt,2313313833,1.27,Chemical Engineering,2011,1980-06-09
Christopher,Vance,2347170508,2.11,Chemical Engineering,2017,1951-09-23
Stephanie,Byrd,2674654105,2.87,Chemical Engineering,2017,1987-10-28
Erin,Marshall,2433742419,1.85,Chemical Engineering,2011,1992-08-03
Candace,Nguyen,2519413980,2.28,Chemical Engineering,2017,1958-02-26
Andrew,Fry,2397759791,2.92,Chemical Engineering,2014,1951-02-03
Mary,Velasquez,2619197511,1.96,Chemical Engineering,2012,1954-08-27
Steven,Montgomery,2709585490,1.11,Chemical Engineering,2021,1963-11-03
Kimberly,Lee,2645311790,1.11,Chemical Engineering,2015,1955-06-13
Diana,Blake,1729879996,3.66,Chemical Engineering,2010,1969-10-24
Nathan,Taylor,1698245303,3.17,Chemical Engineering,2010,1992-01-08
Kristine,Heath,1942927432,2.13,Chemical Engineering,2018,1987-06-17
Ashley,Ballard,1612127599,1.8,Chemical Engineering,2018,2004-01-15
Amanda,Braun,2231942968,2.82,Chemical Engineering,2011,1976-12-01
Gregory,Carter,2284864839,2.79,Chemical Engineering,2010,1951-07-05
Travis,Hood,1400832863,3.0,Chemical Engineering,2017,1978-01-25
Jesse,Kim,1654467982,1.39,Chemical Engineering,2018,1955-02-14
Francisco,Mitchell,1896130419,3.61,Chemical Engineering,2014,1977-08-01
Erin,Fields,1762004564,2.14,Chemical Engineering,2019,1961-04-22
Fernando,Adams,2362242201,1.46,Chemical Engineering,2016,1975-07-25
Brian,Hall,1711912956,3.57,Chemical Engineering,2020,1989-05-13
Randall,Allison,2809095720,3.53,Chemical Engineering,2015,1962-11-19
Randy,Brown,2690112806,1.07,Chemical Engineering,2014,1975-03-07
Rachel,Leonard,1638050294,2.14,Chemical Engineering,2020,1990-04-16
Paul,White,2032351983,3.81,Chemical Engineering,2013,1966-12-01
Samuel,Morgan,1734912589,2.94,Chemical Engineering,2012,2002-03-11
